tests/reject/in_string.ty	TYPE	7232	`in` tests membership in a map; the right operand must be a map
tests/reject/in_wrong_key.ty	TYPE	7234	`in` key must be string
tests/reject/infer_bare_empty.ty	SEMANTIC	8835	could not infer the type of 'xs' -- no grounding use in its block (annotate: xs : [T] = [] / Option(T) = None)
tests/reject/infer_lambda_param.ty	SEMANTIC	5924	lambda parameter 'x' needs a type here -- no expected fn type supplies it (annotate: fn(x: T))
tests/reject/infer_use_before_ground.ty	SEMANTIC	6036	'xs' is used before its type can be inferred -- assign/push/pass it first, or annotate the declaration
tests/reject/inline_arr_self_elem.ty	TYPE	12683	infinite type: Node contains itself by value — use an array ([Node]) or Option([Node]) for indirection
tests/reject/inout_alias.ty	SEMANTIC	7143	variable 'n' passed to two inout parameters of 'swap2' (overlapping mutable access)
tests/reject/inout_arg_newtype.ty	TYPE	7126	argument 1 of 'f' is int, expected Id
tests/reject/inout_byval_alias.ty	SEMANTIC	7161	variable 'a' is passed to an inout parameter and also by value in the same call to 'f' (overlapping access — the by-value copy would alias the inout'd value)
tests/reject/inout_fnvalue.ty	TYPE	8935	inout parameter 'h': a function value can't be inout (a callee could write a closure back into the caller and it would dangle)
tests/reject/int_bin_bad_digit.ty	SYNTAX	0	a binary literal needs digits 0 or 1 after `0b`
tests/reject/int_hex_no_digits.ty	SYNTAX	0	a hex literal needs at least one digit after `0x`
tests/reject/int_hex_overflow.ty	SYNTAX	657	integer literal out of range
tests/reject/int_literal_overflow.ty	SYNTAX	657	integer literal out of range
tests/reject/kw_as_field_name.ty	SYNTAX	2058	'spawn' is a reserved keyword and cannot be used as a field name
tests/reject/kw_as_local_name.ty	SYNTAX	3741	'spawn' is a reserved keyword and cannot be used as a variable name
tests/reject/len_scalar.ty	TYPE	6845	len(...) takes an array, a string, bytes, a map, or a soa
tests/reject/main_params.ty	TYPE	9310	'main' takes no parameters -- the command line arrives through the `args()` builtin
tests/reject/main_result_enum_err.ty	TYPE	9313	'main' returns nothing or Result(void, string), not Result(void, Fault) -- an Err reaching the entry point is printed, so the error type is the message. For a status other than 0 or 1 (diff(1)'s 0/1/2, say), call the `exit(code)` builtin
tests/reject/main_result_int.ty	TYPE	9313	'main' returns nothing or Result(void, string), not Result(int, string) -- an Err reaching the entry point is printed, so the error type is the message. For a status other than 0 or 1 (diff(1)'s 0/1/2, say), call the `exit(code)` builtin
tests/reject/main_with_param.ty	TYPE	9310	'main' takes no parameters -- the command line arrives through the `args()` builtin
tests/reject/main_with_ret.ty	TYPE	9313	'main' returns nothing or Result(void, string), not int -- an Err reaching the entry point is printed, so the error type is the message. For a status other than 0 or 1 (diff(1)'s 0/1/2, say), call the `exit(code)` builtin
tests/reject/map_as_key.ty	TYPE	2506	map keys must be string, int (directly or through a newtype), a fieldless enum, or a hashable struct/tuple/array
tests/reject/map_del_removed.ty	SYNTAX	3000	map_del was removed; use `delete m[k]`
tests/reject/map_for_in.ty	TYPE	6151	a map is not directly iterable -- `for k in m` indexes it by position. Loop over `keys(m)` instead: `for k in keys(m):` (the keys come back as string, wrapped)
tests/reject/map_get_removed.ty	SYNTAX	3001	map_get was removed; use `m.get(k, default)`
tests/reject/map_has_removed.ty	SYNTAX	2999	map_has was removed; use `k in m`
tests/reject/map_key_wrong_read.ty	TYPE	6152	map key must be Slot, got int
tests/reject/map_set_removed.ty	SYNTAX	2998	map_set was removed; use `m[k] = v`
tests/reject/map_type_as_value.ty	SYNTAX	2835	`[string: int]` is the TYPE, not a value -- for an empty map write `[]string: int`, or annotate the declaration: `m : [string: int] = []`
tests/reject/match_dup_arm.ty	TYPE	8517	duplicate arm for Red
tests/reject/match_expr_nonexhaustive.ty	TYPE	8473	match on an Option must cover both Some and None
tests/reject/match_non_exhaustive.ty	TYPE	8185	non-exhaustive match: missing variant B of E
tests/reject/match_result_missing_side.ty	TYPE	8499	match on a Result must cover both Ok and Err
tests/reject/match_result_partial_err.ty	TYPE	8185	non-exhaustive match: missing variant B of E
tests/reject/match_result_void_missing_err.ty	TYPE	8499	match on a Result must cover both Ok and Err
tests/reject/match_scalar_bad_ident.ty	TYPE	8561	'NotAConst' is not an int constant (match arms for int are literals)
tests/reject/match_scalar_bool_incomplete.ty	TYPE	8634	a match on a bool must cover both true and false, or carry a `_` arm
tests/reject/match_scalar_float.ty	TYPE	8639	match on float is refused: nothing in the tree dispatches on it -- use if/elif (see docs/internals/design-scalar-match.md D1)
tests/reject/match_scalar_mismatch.ty	TYPE	8597	a match on an int takes int literal arms, not a char
tests/reject/match_scalar_mixed_range.ty	SYNTAX	3472	a range's two ends must be the same kind of value
tests/reject/match_scalar_no_wildcard.ty	TYPE	8625	a match on int must carry a `_` arm (the domain is unbounded)
tests/reject/match_scalar_overlap.ty	TYPE	8620	duplicate or overlapping match arm: [1..9] overlaps [5..5] from line 5
tests/reject/match_scalar_range_flipped.ty	TYPE	8604	a range starts at 9 and ends at 3 (the start must not exceed the end)
tests/reject/match_scalar_string.ty	TYPE	8639	match on string is refused: nothing in the tree dispatches on it -- use if/elif (see docs/internals/design-scalar-match.md D1)
tests/reject/match_underscore_use.ty	NAME	6093	unknown variable '_'; did you mean 'r'?
tests/reject/match_wildcard_not_last.ty	TYPE	8446	a `_` wildcard must be the last match arm
tests/reject/mut_arg_no_amp.ty	TYPE	7083	argument 1 of 'g' is inout; pass it as '&variable'
tests/reject/newtype_agg_mix.ty	TYPE	7126	argument 1 of 'total' is [int], expected Ids
tests/reject/newtype_agg_still_distinct.ty	TYPE	7126	argument 1 of 'takes_raw' is Ids, expected [int]
tests/reject/newtype_array_elem.ty	TYPE	7517	element 2 of a [Id] array is the wrong type
tests/reject/newtype_eq_raw_underlying.ty	TYPE	7256	cannot compare A with [int]
tests/reject/newtype_eq_two_newtypes.ty	TYPE	7256	cannot compare A with B
tests/reject/newtype_key_mix.ty	TYPE	6152	map key must be UserId, got string
tests/reject/newtype_named_err.ty	NAME	4275	'Err' is already defined
tests/reject/newtype_under_bytes.ty	SEMANTIC	4790	a newtype's underlying type must be int, float, string, bool, an array, a map, or a struct (got bytes)
tests/reject/newtype_under_enum.ty	SEMANTIC	4790	a newtype's underlying type must be int, float, string, bool, an array, a map, or a struct (got E)
tests/reject/newtype_under_f32.ty	SEMANTIC	4790	a newtype's underlying type must be int, float, string, bool, an array, a map, or a struct (got f32)
